Time,CoCIN,CoCOUT,CoHIN,CoHOUT,ConCIN, ConCOUT, ConHIN, ConHOUT,SiCIN, SiCOUT, SiHIN, SiHOUT,MPCIN, MPCOUT,MPHIN, MPHOUT, BEND 1, BEND 3
183.013,7.287,17.308,32.05,21.787,7.295,18.904,32.002,16.485,7.67,15.099,30.998,23.627,7.436,19.348,31.362,18.692,0.484,0.426
184.013,7.287,17.276,32.05,21.725,7.264,18.872,32.002,16.423,7.67,15.099,30.998,23.627,7.436,19.348,31.394,18.692,0.483,0.426
185.013,7.287,17.276,32.019,21.725,7.295,18.872,32.034,16.423,7.638,15.099,30.966,23.596,7.404,19.348,31.362,18.661,0.483,0.425
186.013,7.287,17.245,32.019,21.725,7.327,18.841,32.002,16.423,7.607,15.099,30.998,23.596,7.436,19.317,31.362,18.629,0.483,0.425
187.013,7.287,17.276,32.019,21.756,7.264,18.841,32.002,16.423,7.638,15.099,30.966,23.596,7.436,19.317,31.362,18.629,0.482,0.424
188.013,7.287,17.245,32.019,21.694,7.295,18.841,31.971,16.36,7.67,15.099,30.966,23.533,7.436,19.286,31.362,18.598,0.482,0.424
189.013,7.287,17.214,32.019,21.662,7.327,18.841,32.002,16.391,7.638,15.099,30.966,23.533,7.404,19.286,31.362,18.598,0.482,0.424
190.013,7.287,17.182,31.987,21.631,7.295,18.81,31.971,16.391,7.638,15.099,30.935,23.533,7.436,19.286,31.331,18.598,0.481,0.423
191.013,7.318,17.214,31.987,21.662,7.295,18.81,31.971,16.391,7.638,15.068,30.935,23.533,7.436,19.254,31.3,18.598,0.481,0.423
192.013,7.287,17.182,31.987,21.662,7.295,18.778,31.939,16.36,7.638,15.099,30.935,23.502,7.467,19.254,31.331,18.567,0.48,0.422
193.013,7.318,17.182,31.987,21.631,7.295,18.778,31.939,16.423,7.67,15.099,30.935,23.502,7.436,19.286,31.331,18.536,0.48,0.422
194.013,7.287,17.151,31.987,21.6,7.295,18.81,31.939,16.391,7.67,15.068,30.903,23.502,7.436,19.223,31.331,18.536,0.479,0.422
195.013,7.287,17.119,31.956,21.568,7.295,18.778,31.939,16.391,7.67,15.068,30.903,23.47,7.404,19.254,31.3,18.505,0.479,0.421
196.013,7.287,17.119,31.956,21.568,7.295,18.747,31.908,16.36,7.67,15.036,30.903,23.502,7.436,19.223,31.268,18.505,0.478,0.421
197.013,7.287,17.119,31.956,21.537,7.264,18.747,31.908,16.36,7.638,15.068,30.872,23.502,7.436,19.192,31.237,18.505,0.478,0.42
198.013,7.318,17.088,31.956,21.506,7.295,18.747,31.908,16.36,7.638,15.036,30.872,23.47,7.404,19.223,31.206,18.474,0.478,0.42
199.013,7.318,17.088,31.956,21.506,7.295,18.715,31.908,16.329,7.67,15.068,30.872,23.47,7.436,19.192,31.206,18.442,0.477,0.419
200.013,7.287,17.056,31.924,21.475,7.295,18.715,31.876,16.297,7.67,15.068,30.84,23.47,7.436,19.192,31.206,18.442,0.476,0.419
201.013,7.287,17.056,31.924,21.475,7.295,18.715,31.876,16.297,7.67,15.068,30.84,23.47,7.436,19.192,31.206,18.474,0.476,0.419
202.013,7.318,17.056,31.893,21.475,7.295,18.684,31.845,16.297,7.67,15.036,30.84,23.47,7.436,19.192,31.174,18.411,0.475,0.418
203.013,7.287,17.025,31.924,21.475,7.295,18.684,31.845,16.235,7.67,15.036,30.809,23.408,7.404,19.192,31.174,18.442,0.475,0.418
204.013,7.287,16.993,31.893,21.443,7.327,18.684,31.813,16.235,7.67,15.068,30.809,23.408,7.404,19.16,31.237,18.38,0.475,0.418
205.013,7.287,16.993,31.862,21.412,7.295,18.652,31.813,16.235,7.67,15.036,30.809,23.408,7.436,19.16,31.237,18.38,0.474,0.418
206.013,7.287,16.993,31.862,21.412,7.295,18.684,31.813,16.235,7.638,15.005,30.809,23.376,7.436,19.16,31.237,18.38,0.475,0.416
207.013,7.318,16.962,31.862,21.381,7.295,18.652,31.813,16.235,7.67,15.036,30.777,23.408,7.436,19.129,31.237,18.38,0.473,0.416
208.013,7.318,16.993,31.799,21.349,7.327,18.621,31.813,16.235,7.67,15.036,30.777,23.376,7.436,19.129,31.3,18.349,0.473,0.416
209.013,7.318,16.962,31.799,21.349,7.295,18.621,31.813,16.203,7.67,15.005,30.777,23.376,7.436,19.098,31.237,18.318,0.472,0.416
210.013,7.287,16.93,31.799,21.349,7.295,18.621,31.845,16.235,7.67,15.036,30.746,23.376,7.467,19.098,31.237,18.318,0.472,0.415
211.013,7.287,16.93,31.799,21.318,7.327,18.589,31.845,16.203,7.67,15.005,30.746,23.376,7.467,19.098,31.237,18.349,0.472,0.415
212.013,7.287,16.93,31.83,21.287,7.295,18.589,31.813,16.172,7.67,15.036,30.777,23.345,7.436,19.098,31.3,18.318,0.472,0.415
213.013,7.287,16.899,31.83,21.318,7.295,18.589,31.813,16.141,7.67,15.005,30.746,23.314,7.436,19.066,31.268,18.287,0.471,0.414
214.013,7.318,16.868,31.83,21.318,7.295,18.589,31.876,16.109,7.638,15.005,30.746,23.314,7.404,19.098,31.268,18.255,0.47,0.414
215.013,7.287,16.868,31.862,21.287,7.295,18.526,31.876,16.109,7.67,15.005,30.746,23.345,7.436,19.066,31.3,18.287,0.47,0.414
216.013,7.318,16.836,31.862,21.256,7.327,18.589,31.876,16.141,7.67,15.036,30.746,23.314,7.404,19.035,31.237,18.287,0.47,0.413
217.013,7.287,16.836,31.83,21.256,7.295,18.558,31.876,16.141,7.67,15.005,30.746,23.314,7.467,19.066,31.237,18.255,0.47,0.413
218.013,7.318,16.805,31.83,21.256,7.327,18.589,31.876,16.141,7.701,15.036,30.746,23.314,7.436,19.035,31.206,18.255,0.469,0.413
219.013,7.287,16.836,31.862,21.256,7.295,18.558,31.845,16.109,7.67,14.973,30.746,23.314,7.404,19.004,31.206,18.255,0.469,0.412
220.014,7.318,16.805,31.83,21.224,7.327,18.558,31.876,16.109,7.701,14.973,30.746,23.282,7.467,19.004,31.206,18.224,0.469,0.412
221.014,7.318,16.805,31.862,21.256,7.295,18.558,31.876,16.078,7.67,15.005,30.746,23.251,7.436,19.004,31.206,18.224,0.467,0.412
222.014,7.287,16.773,31.862,21.256,7.295,18.526,31.845,16.047,7.67,14.973,30.746,23.22,7.436,19.004,31.174,18.193,0.467,0.412
223.014,7.318,16.773,31.893,21.224,7.327,18.526,31.845,16.047,7.67,14.973,30.777,23.188,7.436,18.972,31.237,18.162,0.467,0.412
224.014,7.318,16.742,31.893,21.256,7.327,18.495,31.845,16.047,7.67,14.973,30.746,23.188,7.436,18.972,31.237,18.193,0.466,0.411
225.014,7.318,16.773,31.862,21.224,7.327,18.526,31.845,16.047,7.67,14.973,30.746,23.157,7.436,18.941,31.174,18.193,0.466,0.41
226.014,7.318,16.742,31.862,21.224,7.327,18.526,31.845,16.015,7.67,14.973,30.746,23.157,7.436,18.972,31.174,18.162,0.466,0.41
227.014,7.318,16.773,31.862,21.224,7.327,18.526,31.845,16.015,7.67,14.973,30.746,23.157,7.436,18.972,31.174,18.131,0.466,0.41
228.014,7.318,16.773,31.862,21.193,7.327,18.495,31.845,16.047,7.67,14.973,30.746,23.157,7.436,18.941,31.206,18.099,0.465,0.409
229.014,7.318,16.773,31.862,21.162,7.327,18.495,31.845,16.015,7.67,14.973,30.746,23.188,7.436,18.941,31.143,18.131,0.465,0.409
230.014,7.318,16.742,31.862,21.162,7.327,18.495,31.813,16.015,7.67,14.973,30.714,23.188,7.436,18.941,31.143,18.099,0.464,0.409
231.014,7.318,16.742,31.862,21.162,7.327,18.463,31.813,15.984,7.67,14.973,30.746,23.188,7.436,18.91,31.174,18.099,0.464,0.409
232.014,7.318,16.742,31.862,21.13,7.358,18.463,31.813,15.984,7.67,14.942,30.714,23.188,7.467,18.91,31.143,18.099,0.464,0.408
233.014,7.318,16.742,31.83,21.13,7.327,18.463,31.782,15.984,7.67,14.942,30.746,23.188,7.436,18.91,31.112,18.099,0.463,0.408
234.014,7.318,16.71,31.83,21.162,7.327,18.463,31.813,16.015,7.701,14.942,30.714,23.188,7.467,18.91,31.143,18.068,0.463,0.408
235.014,7.318,16.742,31.83,21.162,7.327,18.463,31.813,15.984,7.67,14.942,30.683,23.188,7.467,18.91,31.143,18.068,0.463,0.408
236.014,7.318,16.71,31.83,21.162,7.327,18.463,31.813,15.984,7.701,14.942,30.714,23.157,7.498,18.91,31.143,18.068,0.463,0.408
237.014,7.318,16.679,31.83,21.162,7.358,18.463,31.782,15.953,7.67,14.942,30.683,23.126,7.498,18.91,31.112,18.068,0.462,0.407
238.014,7.318,16.679,31.799,21.162,7.327,18.463,31.782,15.953,7.67,14.942,30.683,23.094,7.467,18.91,31.112,18.037,0.461,0.406
239.014,7.318,16.679,31.799,21.13,7.327,18.463,31.782,15.953,7.701,14.942,30.714,23.063,7.498,18.91,31.08,18.068,0.461,0.406
240.014,7.318,16.71,31.799,21.162,7.358,18.432,31.75,15.921,7.67,14.91,30.683,23.094,7.467,18.878,31.112,18.006,0.46,0.406
241.014,7.318,16.679,31.799,21.13,7.358,18.463,31.782,15.953,7.67,14.942,30.651,23.094,7.467,18.91,31.018,18.006,0.461,0.406
242.014,7.318,16.647,31.799,21.099,7.327,18.432,31.75,15.953,7.67,14.942,30.651,23.126,7.467,18.91,31.08,18.006,0.46,0.406
243.014,7.318,16.679,31.767,21.13,7.327,18.463,31.75,15.953,7.701,14.91,30.651,23.188,7.467,18.91,31.049,18.006,0.46,0.405
244.014,7.318,16.647,31.767,21.099,7.327,18.463,31.719,15.953,7.701,14.942,30.62,23.22,7.467,18.91,31.049,18.006,0.46,0.405
245.014,7.318,16.647,31.799,21.099,7.327,18.495,31.719,15.953,7.701,14.91,30.62,23.188,7.436,18.91,31.049,18.006,0.46,0.405
246.014,7.318,16.647,31.767,21.099,7.327,18.463,31.719,15.921,7.701,14.91,30.651,23.157,7.436,18.878,31.018,17.975,0.458,0.405
247.014,7.35,16.647,31.767,21.13,7.358,18.432,31.687,15.953,7.67,14.91,30.651,23.126,7.467,18.878,31.049,17.944,0.459,0.404
248.014,7.318,16.616,31.767,21.099,7.327,18.432,31.656,15.953,7.67,14.91,30.62,23.032,7.436,18.878,31.018,17.944,0.458,0.404
249.014,7.318,16.616,31.736,21.099,7.358,18.463,31.656,15.953,7.67,14.91,30.62,23.032,7.467,18.847,31.018,17.944,0.458,0.404
250.014,7.318,16.616,31.736,21.099,7.358,18.463,31.624,15.89,7.67,14.91,30.651,23,7.436,18.847,31.049,17.912,0.458,0.403
251.014,7.35,16.616,31.736,21.099,7.327,18.432,31.624,15.921,7.67,14.91,30.62,22.969,7.498,18.816,31.018,17.912,0.457,0.403
252.014,7.35,16.584,31.704,21.099,7.358,18.432,31.624,15.921,7.701,14.91,30.588,22.969,7.467,18.816,31.018,17.912,0.457,0.403
253.014,7.35,16.584,31.704,21.099,7.358,18.432,31.624,15.89,7.67,14.879,30.588,22.969,7.498,18.847,30.986,17.912,0.457,0.403
254.014,7.318,16.616,31.673,21.099,7.327,18.4,31.593,15.89,7.701,14.879,30.588,23,7.467,18.816,30.986,17.912,0.456,0.403
255.014,7.35,16.584,31.642,21.068,7.358,18.432,31.624,15.89,7.701,14.91,30.557,23.063,7.436,18.816,31.018,17.881,0.456,0.403
256.014,7.35,16.584,31.642,21.099,7.358,18.432,31.562,15.921,7.701,14.879,30.557,23.094,7.467,18.816,30.986,17.881,0.456,0.402
257.014,7.35,16.584,31.642,21.068,7.358,18.4,31.593,15.89,7.701,14.879,30.557,23.094,7.467,18.816,30.986,17.881,0.455,0.402
258.014,7.35,16.584,31.642,21.068,7.358,18.432,31.593,15.89,7.701,14.847,30.557,23.032,7.467,18.816,30.955,17.85,0.455,0.401
259.015,7.318,16.553,31.642,21.068,7.327,18.4,31.593,15.89,7.701,14.879,30.557,23.063,7.467,18.847,30.955,17.912,0.455,0.401
260.015,7.35,16.522,31.642,21.099,7.358,18.432,31.562,15.89,7.733,14.879,30.557,23.063,7.436,18.816,30.924,17.912,0.454,0.401
261.015,7.381,16.553,31.61,21.099,7.327,18.432,31.562,15.89,7.701,14.847,30.526,23.032,7.467,18.816,30.924,17.881,0.454,0.401
262.015,7.35,16.522,31.642,21.037,7.358,18.369,31.53,15.859,7.701,14.879,30.526,23.032,7.467,18.816,30.924,17.881,0.454,0.401
263.015,7.35,16.522,31.61,21.099,7.327,18.369,31.562,15.859,7.733,14.879,30.526,22.969,7.498,18.847,30.924,17.85,0.454,0.4
264.015,7.318,16.522,31.61,21.099,7.327,18.369,31.53,15.859,7.701,14.879,30.494,22.969,7.467,18.847,30.924,17.85,0.453,0.4
265.015,7.318,16.522,31.61,21.068,7.358,18.4,31.499,15.859,7.733,14.847,30.494,23,7.498,18.816,30.924,17.85,0.452,0.4
266.015,7.318,16.522,31.579,21.068,7.358,18.4,31.53,15.859,7.701,14.879,30.526,23,7.467,18.816,30.892,17.85,0.452,0.4
267.015,7.35,16.49,31.579,21.099,7.358,18.4,31.499,15.859,7.733,14.879,30.463,23.032,7.498,18.816,30.924,17.85,0.452,0.399
268.015,7.318,16.522,31.579,21.099,7.358,18.4,31.53,15.828,7.733,14.847,30.463,23.032,7.498,18.784,30.861,17.819,0.451,0.399
269.015,7.35,16.49,31.547,21.099,7.358,18.369,31.499,15.828,7.733,14.847,30.494,23.063,7.467,18.784,30.892,17.819,0.451,0.399
270.016,7.35,16.49,31.547,21.099,7.358,18.369,31.467,15.828,7.701,14.847,30.463,23.032,7.498,18.784,30.892,17.819,0.451,0.398
271.016,7.35,16.49,31.547,21.068,7.358,18.369,31.467,15.828,7.733,14.847,30.463,23,7.467,18.784,30.861,17.819,0.451,0.399
272.016,7.35,16.459,31.516,21.068,7.358,18.369,31.499,15.828,7.701,14.847,30.463,23.032,7.467,18.753,30.892,17.819,0.451,0.398
273.016,7.381,16.459,31.516,21.068,7.358,18.337,31.467,15.828,7.733,14.816,30.463,23,7.498,18.753,30.892,17.819,0.45,0.399
274.016,7.35,16.459,31.516,21.037,7.358,18.337,31.467,15.796,7.701,14.847,30.431,23,7.498,18.753,30.861,17.788,0.449,0.398
275.016,7.381,16.427,31.547,21.037,7.389,18.4,31.436,15.796,7.733,14.847,30.431,23,7.467,18.784,30.861,17.788,0.45,0.397
276.016,7.35,16.427,31.547,21.037,7.358,18.337,31.436,15.796,7.701,14.816,30.4,23,7.498,18.753,30.861,17.788,0.449,0.398
277.016,7.35,16.427,31.516,21.037,7.389,18.369,31.436,15.765,7.733,14.816,30.4,22.938,7.53,18.69,30.861,17.788,0.449,0.397
278.016,7.35,16.396,31.516,21.037,7.358,18.337,31.467,15.765,7.607,14.816,30.4,22.969,7.498,18.722,30.798,17.788,0.449,0.397
279.016,7.381,16.396,31.547,21.037,7.358,18.369,31.436,15.796,7.733,14.721,30.368,22.969,7.498,18.722,30.892,17.788,0.449,0.397
280.016,7.381,16.396,31.516,21.037,7.358,18.337,31.436,15.765,7.733,14.816,30.368,22.907,7.53,18.722,30.861,17.757,0.449,0.396
281.017,7.35,16.364,31.516,21.068,7.358,18.337,31.436,15.734,7.733,14.721,30.368,22.875,7.498,18.69,30.798,17.757,0.448,0.397
282.017,7.381,16.364,31.484,21.037,7.358,18.337,31.436,15.734,7.733,14.816,30.4,22.907,7.467,18.69,30.83,17.788,0.448,0.396
283.017,7.381,16.364,31.484,21.005,7.358,18.369,31.436,15.765,7.733,14.816,30.368,22.875,7.53,18.69,30.83,17.725,0.448,0.396
284.017,7.381,16.333,31.484,21.037,7.389,18.337,31.436,15.734,7.733,14.816,30.368,22.844,7.498,18.69,30.83,17.757,0.448,0.396
285.017,7.35,16.301,31.484,21.037,7.389,18.337,31.436,15.702,7.701,14.816,30.368,22.844,7.498,18.722,30.83,17.788,0.447,0.396
286.017,7.381,16.333,31.484,21.037,7.389,18.306,31.436,15.702,7.733,14.784,30.368,22.781,7.53,18.69,30.83,17.757,0.447,0.396
287.018,7.381,16.333,31.484,21.037,7.389,18.337,31.436,15.734,7.733,14.784,30.368,22.781,7.498,18.69,30.861,17.725,0.446,0.396
288.018,7.381,16.333,31.484,21.005,7.389,18.337,31.436,15.734,7.733,14.816,30.368,22.813,7.498,18.69,30.83,17.757,0.446,0.395
289.018,7.35,16.333,31.484,21.037,7.389,18.306,31.436,15.702,7.733,14.784,30.337,22.781,7.498,18.69,30.83,17.725,0.446,0.395
290.018,7.381,16.301,31.453,21.037,7.389,18.306,31.436,15.734,7.733,14.784,30.368,22.781,7.498,18.659,30.83,17.725,0.446,0.394
291.018,7.35,16.301,31.453,21.037,7.358,18.274,31.436,15.734,7.733,14.753,30.337,22.781,7.498,18.659,30.83,17.725,0.446,0.394
292.018,7.381,16.301,31.484,21.037,7.389,18.306,31.436,15.702,7.733,14.816,30.337,22.781,7.498,18.659,30.798,17.757,0.446,0.394
293.018,7.35,16.301,31.453,21.037,7.389,18.306,31.436,15.734,7.733,14.784,30.337,22.75,7.498,18.659,30.861,17.694,0.445,0.394
294.018,7.35,16.27,31.484,21.037,7.358,18.274,31.436,15.702,7.764,14.784,30.337,22.719,7.498,18.659,30.83,17.757,0.445,0.394
295.018,7.35,16.27,31.453,21.037,7.389,18.274,31.404,15.734,7.733,14.784,30.337,22.687,7.53,18.628,30.83,17.694,0.445,0.393
296.018,7.413,16.27,31.453,21.037,7.389,18.243,31.436,15.734,7.733,14.784,30.337,22.656,7.53,18.659,30.798,17.694,0.445,0.393
297.018,7.381,16.27,31.453,21.037,7.389,18.243,31.404,15.702,7.701,14.753,30.337,22.656,7.498,18.628,30.798,17.694,0.445,0.393
298.018,7.381,16.27,31.484,21.037,7.389,18.211,31.404,15.702,7.701,14.753,30.305,22.656,7.498,18.596,30.798,17.694,0.444,0.393
299.018,7.381,16.27,31.484,21.005,7.389,18.243,31.404,15.734,7.764,14.784,30.337,22.625,7.53,18.628,30.798,17.694,0.444,0.393
300.018,7.381,16.27,31.453,21.005,7.389,18.243,31.404,15.671,7.733,14.721,30.305,22.562,7.498,18.596,30.798,17.725,0.443,0.393
301.018,7.381,16.238,31.453,21.005,7.389,18.243,31.404,15.702,7.733,14.753,30.305,22.531,7.498,18.628,30.798,17.725,0.443,0.393
302.018,7.381,16.207,31.453,21.005,7.389,18.243,31.404,15.64,7.575,14.753,30.305,22.531,7.498,18.596,30.798,17.663,0.443,0.393
303.018,7.381,16.238,31.453,21.005,7.389,18.243,31.404,15.64,7.733,14.753,30.337,22.531,7.53,18.628,30.767,17.694,0.443,0.393
304.018,7.381,16.238,31.453,21.005,7.389,18.274,31.404,15.64,7.733,14.721,30.305,22.562,7.498,18.628,30.767,17.663,0.443,0.393
305.018,7.413,16.238,31.453,20.974,7.389,18.243,31.373,15.64,7.733,14.721,30.305,22.593,7.53,18.628,30.736,17.663,0.442,0.393
306.018,7.35,16.238,31.421,20.943,7.389,18.243,31.404,15.64,7.764,14.721,30.274,22.593,7.53,18.628,30.767,17.694,0.442,0.392
307.018,7.413,16.238,31.421,20.974,7.389,18.211,31.404,15.64,7.733,14.753,30.274,22.593,7.498,18.596,30.767,17.694,0.442,0.392
308.018,7.381,16.207,31.453,20.974,7.389,18.211,31.373,15.64,7.733,14.753,30.305,22.625,7.53,18.628,30.767,17.663,0.442,0.392
309.018,7.381,16.207,31.421,20.974,7.358,18.243,31.341,15.64,7.67,14.69,30.305,22.562,7.53,18.596,30.736,17.663,0.441,0.391
310.018,7.381,16.238,31.421,20.943,7.389,18.211,31.341,15.671,7.733,14.721,30.274,22.562,7.53,18.596,30.736,17.663,0.44,0.392
311.018,7.381,16.238,31.421,20.974,7.389,18.18,31.341,15.671,7.764,14.721,30.274,22.593,7.53,18.596,30.704,17.663,0.441,0.391
312.018,7.381,16.207,31.421,20.943,7.389,18.211,31.31,15.671,7.733,14.721,30.274,22.593,7.53,18.596,30.736,17.663,0.441,0.391
313.018,7.381,16.238,31.421,20.974,7.389,18.211,31.31,15.64,7.764,14.753,30.274,22.562,7.53,18.596,30.736,17.663,0.441,0.391
314.018,7.381,16.238,31.421,20.974,7.389,18.211,31.31,15.64,7.764,14.721,30.274,22.562,7.53,18.596,30.736,17.663,0.44,0.391
315.018,7.381,16.238,31.39,20.974,7.389,18.211,31.31,15.608,7.733,14.721,30.274,22.562,7.498,18.596,30.704,17.632,0.44,0.391
316.018,7.381,16.207,31.39,20.943,7.421,18.243,31.31,15.608,7.764,14.721,30.274,22.593,7.498,18.534,30.736,17.663,0.44,0.391
317.018,7.381,16.207,31.39,20.943,7.421,18.211,31.31,15.608,7.764,14.721,30.274,22.593,7.53,18.596,30.767,17.663,0.44,0.391
318.019,7.381,16.238,31.39,20.911,7.389,18.211,31.31,15.577,7.764,14.69,30.274,22.593,7.498,18.596,30.736,17.632,0.439,0.391
319.019,7.381,16.238,31.39,20.943,7.421,18.211,31.31,15.577,7.733,14.69,30.242,22.593,7.53,18.565,30.704,17.601,0.44,0.391
320.02,7.381,16.238,31.39,20.943,7.389,18.211,31.31,15.577,7.733,14.69,30.242,22.625,7.498,18.565,30.736,17.632,0.439,0.39
321.021,7.381,16.207,31.359,20.943,7.389,18.18,31.31,15.577,7.764,14.721,30.211,22.687,7.53,18.565,30.704,17.632,0.439,0.39
322.022,7.413,16.238,31.359,20.911,7.421,18.211,31.31,15.577,7.733,14.69,30.242,22.656,7.53,18.596,30.704,17.663,0.439,0.39
323.022,7.381,16.238,31.359,20.911,7.389,18.211,31.31,15.608,7.764,14.69,30.274,22.656,7.498,18.596,30.704,17.601,0.438,0.39
324.022,7.413,16.238,31.359,20.943,7.389,18.211,31.278,15.608,7.764,14.69,30.274,22.907,7.53,18.565,30.767,17.632,0.44,0.39
325.022,7.381,16.238,31.39,20.911,7.389,18.211,31.31,15.608,7.733,14.69,30.337,23.157,7.53,18.596,30.798,17.601,0.44,0.39
326.022,7.413,16.207,31.359,20.943,7.389,18.18,31.31,15.608,7.764,14.658,30.368,23.47,7.498,18.565,30.83,17.663,0.44,0.39
327.022,7.413,16.238,31.39,20.974,7.389,18.18,31.31,15.64,7.764,14.69,30.4,23.909,7.498,18.565,30.83,17.85,0.44,0.389
328.023,7.413,16.238,31.39,20.943,7.389,18.18,31.31,15.64,7.764,14.69,30.431,24.472,7.53,18.565,30.861,18.099,0.439,0.39
329.023,7.381,16.238,31.359,20.943,7.389,18.18,31.31,15.577,7.733,14.69,30.463,24.942,7.498,18.659,30.861,18.442,0.438,0.389
330.023,7.413,16.207,31.359,20.943,7.389,18.211,31.278,15.608,7.764,14.658,30.526,25.349,7.498,18.784,30.892,18.816,0.438,0.389
331.023,7.413,16.207,31.359,20.943,7.389,18.18,31.247,15.608,7.733,14.658,30.557,25.663,7.53,18.941,30.986,19.159,0.437,0.389
332.023,7.444,16.238,31.327,20.943,7.421,18.18,31.278,15.577,7.764,14.69,30.526,25.851,7.53,19.16,31.08,19.346,0.437,0.39
333.023,7.381,16.176,31.327,20.943,7.389,18.18,31.278,15.577,7.764,14.69,30.526,25.913,7.498,19.348,31.206,19.377,0.436,0.39
334.023,7.413,16.207,31.327,20.911,7.389,18.211,31.278,15.546,7.701,14.658,30.494,25.851,7.53,19.568,31.331,19.315,0.436,0.388
335.023,7.413,16.207,31.327,20.911,7.389,18.211,31.278,15.546,7.764,14.658,30.494,25.819,7.561,19.725,31.456,19.222,0.436,0.389
336.023,7.413,16.238,31.327,20.911,7.389,18.18,31.278,15.546,7.796,14.658,30.526,25.819,7.498,19.85,31.55,19.128,0.436,0.389
337.023,7.381,16.207,31.327,20.88,7.421,18.18,31.247,15.577,7.764,14.69,30.588,25.882,7.561,19.944,31.676,19.066,0.436,0.39
338.023,7.413,16.207,31.296,20.911,7.389,18.211,31.247,15.514,7.764,14.658,30.62,25.913,7.53,20.038,31.77,19.035,0.436,0.39
339.023,7.413,16.238,31.327,20.88,7.389,18.18,31.278,15.483,7.764,14.658,30.62,26.038,7.53,20.101,31.832,19.035,0.436,0.391
340.023,7.413,16.207,31.296,20.911,7.389,18.211,31.278,15.483,7.764,14.658,30.651,26.101,7.53,20.132,31.958,19.003,0.436,0.391
341.023,7.413,16.176,31.264,20.911,7.421,18.211,31.247,15.546,7.764,14.658,30.714,26.226,7.53,20.195,32.052,19.035,0.436,0.391
342.023,7.381,16.176,31.296,20.88,7.421,18.18,31.247,15.546,7.764,14.658,30.714,26.289,7.53,20.226,32.146,19.035,0.436,0.391
343.023,7.381,16.144,31.296,20.88,7.421,18.148,31.247,15.546,7.796,14.69,30.809,26.32,7.498,20.195,32.24,19.097,0.436,0.392
344.023,7.413,16.144,31.296,20.88,7.421,18.18,31.247,15.514,7.764,14.658,30.84,26.414,7.53,20.257,32.334,19.097,0.436,0.392
345.023,7.381,16.144,31.264,20.849,7.389,18.18,31.247,15.514,7.796,14.658,30.872,26.414,7.53,20.257,32.428,19.159,0.436,0.393
346.023,7.413,16.113,31.296,20.849,7.421,18.18,31.247,15.483,7.733,14.658,30.872,26.477,7.53,20.257,32.49,19.159,0.436,0.393
347.023,7.381,16.113,31.296,20.786,7.389,18.18,31.247,15.483,7.764,14.658,30.966,26.477,7.53,20.289,32.553,19.253,0.436,0.393
348.023,7.413,16.113,31.296,20.786,7.421,18.18,31.278,15.483,7.733,14.658,31.029,26.508,7.53,20.289,32.616,19.315,0.436,0.393
349.023,7.413,16.113,31.296,20.786,7.389,18.148,31.373,15.483,7.764,14.627,31.061,26.477,7.561,20.32,32.71,19.315,0.436,0.393
350.023,7.413,16.081,31.296,20.755,7.389,18.148,31.404,15.452,7.764,14.627,31.124,26.477,7.561,20.351,32.772,19.409,0.435,0.394
351.023,7.444,16.081,31.327,20.786,7.389,18.18,31.53,15.452,7.764,14.658,31.155,26.477,7.53,20.351,32.835,19.409,0.436,0.394
352.023,7.444,16.081,31.359,20.786,7.389,18.18,31.719,15.42,7.764,14.658,31.186,26.446,7.561,20.414,32.929,19.502,0.436,0.396
353.023,7.413,16.081,31.39,20.786,7.421,18.148,31.845,15.42,7.764,14.627,31.249,26.414,7.53,20.445,33.023,19.564,0.436,0.395
354.023,7.444,16.05,31.421,20.786,7.421,18.18,31.939,15.42,7.796,14.658,31.312,26.383,7.53,20.477,33.086,19.627,0.436,0.395
355.023,7.444,16.018,31.484,20.755,7.421,18.148,32.065,15.42,7.764,14.627,31.375,26.352,7.561,20.477,33.117,19.658,0.436,0.396
356.023,7.413,16.05,31.579,20.755,7.421,18.148,32.254,15.42,7.764,14.627,31.438,26.32,7.53,20.539,33.211,19.689,0.436,0.396
357.023,7.413,16.018,31.673,20.755,7.421,18.117,32.317,15.42,7.764,14.627,31.533,26.289,7.561,20.571,33.305,19.751,0.436,0.397
358.023,7.413,16.018,31.767,20.786,7.421,18.117,32.443,15.42,7.764,14.627,31.627,26.258,7.53,20.571,33.399,19.814,0.436,0.397
